teams_codes_concat,pm_market_id,pm_slug,pm_yes_token,pm_no_token,pm_best_bid,pm_best_ask,pm_question,pm_event_start_utc,kalshi_event_ticker,kalshi_market_ticker,kalshi_strike_utc
JUVNAP,702575,sea-nap-juv-2025-12-07-btts,,,0.42,0.5,SSC Napoli vs. Juventus FC: Both Teams to Score,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702574,sea-nap-juv-2025-12-07-total-3pt5,,,0.16,0.21,SSC Napoli vs. Juventus FC: O/U 3.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O3_5,
JUVNAP,699793,sea-nap-juv-2025-12-07-draw,,,0.32,0.34,Will SSC Napoli vs. Juventus FC end in a draw?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,699791,sea-nap-juv-2025-12-07-nap,,,0.39,0.4,Will SSC Napoli win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702571,sea-nap-juv-2025-12-07-total-1pt5,,,0.62,0.65,SSC Napoli vs. Juventus FC: O/U 1.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O1_5,
JUVNAP,702569,sea-nap-juv-2025-12-07-spread-home-1pt5,,,0.11,0.16,Spread: SSC Napoli (-1.5),2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-SPREAD-NAP-1_5,
JUVNAP,702574,sea-nap-juv-2025-12-07-total-3pt5,,,0.16,0.21,SSC Napoli vs. Juventus FC: O/U 3.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O3_5,
JUVNAP,699793,sea-nap-juv-2025-12-07-draw,,,0.32,0.34,Will SSC Napoli vs. Juventus FC end in a draw?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,699791,sea-nap-juv-2025-12-07-nap,,,0.39,0.4,Will SSC Napoli win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702571,sea-nap-juv-2025-12-07-total-1pt5,,,0.62,0.65,SSC Napoli vs. Juventus FC: O/U 1.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O1_5,
JUVNAP,702569,sea-nap-juv-2025-12-07-spread-home-1pt5,,,0.11,0.16,Spread: SSC Napoli (-1.5),2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-SPREAD-NAP-1_5,
JUVNAP,699795,sea-nap-juv-2025-12-07-juv,,,0.28,0.29,Will Juventus FC win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702573,sea-nap-juv-2025-12-07-total-2pt5,,,0.35,0.38,SSC Napoli vs. Juventus FC: O/U 2.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O2_5,
JUVNAP,702573,sea-nap-juv-2025-12-07-total-2pt5,,,0.35,0.38,SSC Napoli vs. Juventus FC: O/U 2.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O2_5,
JUVNAP,702575,sea-nap-juv-2025-12-07-btts,,,0.42,0.5,SSC Napoli vs. Juventus FC: Both Teams to Score,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702574,sea-nap-juv-2025-12-07-total-3pt5,,,0.16,0.21,SSC Napoli vs. Juventus FC: O/U 3.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O3_5,
JUVNAP,699793,sea-nap-juv-2025-12-07-draw,,,0.32,0.34,Will SSC Napoli vs. Juventus FC end in a draw?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,699791,sea-nap-juv-2025-12-07-nap,,,0.39,0.4,Will SSC Napoli win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702571,sea-nap-juv-2025-12-07-total-1pt5,,,0.62,0.65,SSC Napoli vs. Juventus FC: O/U 1.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O1_5,
JUVNAP,702569,sea-nap-juv-2025-12-07-spread-home-1pt5,,,0.11,0.16,Spread: SSC Napoli (-1.5),2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-SPREAD-NAP-1_5,
JUVNAP,699795,sea-nap-juv-2025-12-07-juv,,,0.28,0.29,Will Juventus FC win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,699795,sea-nap-juv-2025-12-07-juv,,,0.28,0.29,Will Juventus FC win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702573,sea-nap-juv-2025-12-07-total-2pt5,,,0.35,0.38,SSC Napoli vs. Juventus FC: O/U 2.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O2_5,
JUVNAP,702575,sea-nap-juv-2025-12-07-btts,,,0.42,0.5,SSC Napoli vs. Juventus FC: Both Teams to Score,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702574,sea-nap-juv-2025-12-07-total-3pt5,,,0.16,0.21,SSC Napoli vs. Juventus FC: O/U 3.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O3_5,
JUVNAP,699793,sea-nap-juv-2025-12-07-draw,,,0.32,0.34,Will SSC Napoli vs. Juventus FC end in a draw?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,699791,sea-nap-juv-2025-12-07-nap,,,0.39,0.4,Will SSC Napoli win on 2025-12-07?,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TIE,
JUVNAP,702571,sea-nap-juv-2025-12-07-total-1pt5,,,0.62,0.65,SSC Napoli vs. Juventus FC: O/U 1.5,2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-TOTAL-O1_5,
JUVNAP,702569,sea-nap-juv-2025-12-07-spread-home-1pt5,,,0.11,0.16,Spread: SSC Napoli (-1.5),2025-12-07T19:45:00+00:00,KXSERIEAGAME-25DEC07NAPJUV,KXSERIEAGAME-25DEC07NAPJUV-SPREAD-NAP-1_5,
CAGROM,702611,sea-cag-rom-2025-12-07-spread-away-1pt5,,,0.28,0.31,Spread: AS Roma (-1.5),2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-SPREAD-SEA-1_5,
CAGROM,699764,sea-cag-rom-2025-12-07-rom,,,0.58,0.59,Will AS Roma win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699760,sea-cag-rom-2025-12-07-cag,,,0.16,0.17,Will Cagliari Calcio win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699763,sea-cag-rom-2025-12-07-draw,,,0.25,0.27,Will Cagliari Calcio vs. AS Roma end in a draw?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702614,sea-cag-rom-2025-12-07-total-3pt5,,,0.18,0.23,Cagliari Calcio vs. AS Roma: O/U 3.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O3_5,
CAGROM,702615,sea-cag-rom-2025-12-07-btts,,,0.45,0.49,Cagliari Calcio vs. AS Roma: Both Teams to Score,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702612,sea-cag-rom-2025-12-07-total-1pt5,,,0.68,0.7,Cagliari Calcio vs. AS Roma: O/U 1.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O1_5,
CAGROM,702613,sea-cag-rom-2025-12-07-total-2pt5,,,0.41,0.44,Cagliari Calcio vs. AS Roma: O/U 2.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O2_5,
CAGROM,702615,sea-cag-rom-2025-12-07-btts,,,0.45,0.49,Cagliari Calcio vs. AS Roma: Both Teams to Score,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702612,sea-cag-rom-2025-12-07-total-1pt5,,,0.68,0.7,Cagliari Calcio vs. AS Roma: O/U 1.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O1_5,
CAGROM,702613,sea-cag-rom-2025-12-07-total-2pt5,,,0.41,0.44,Cagliari Calcio vs. AS Roma: O/U 2.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O2_5,
CAGROM,702611,sea-cag-rom-2025-12-07-spread-away-1pt5,,,0.28,0.31,Spread: AS Roma (-1.5),2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-SPREAD-SEA-1_5,
CAGROM,699764,sea-cag-rom-2025-12-07-rom,,,0.58,0.59,Will AS Roma win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699760,sea-cag-rom-2025-12-07-cag,,,0.16,0.17,Will Cagliari Calcio win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699763,sea-cag-rom-2025-12-07-draw,,,0.25,0.27,Will Cagliari Calcio vs. AS Roma end in a draw?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702614,sea-cag-rom-2025-12-07-total-3pt5,,,0.18,0.23,Cagliari Calcio vs. AS Roma: O/U 3.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O3_5,
CAGROM,699764,sea-cag-rom-2025-12-07-rom,,,0.58,0.59,Will AS Roma win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699760,sea-cag-rom-2025-12-07-cag,,,0.16,0.17,Will Cagliari Calcio win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699763,sea-cag-rom-2025-12-07-draw,,,0.25,0.27,Will Cagliari Calcio vs. AS Roma end in a draw?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702615,sea-cag-rom-2025-12-07-btts,,,0.45,0.49,Cagliari Calcio vs. AS Roma: Both Teams to Score,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702612,sea-cag-rom-2025-12-07-total-1pt5,,,0.68,0.7,Cagliari Calcio vs. AS Roma: O/U 1.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O1_5,
CAGROM,702613,sea-cag-rom-2025-12-07-total-2pt5,,,0.41,0.44,Cagliari Calcio vs. AS Roma: O/U 2.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O2_5,
CAGROM,702614,sea-cag-rom-2025-12-07-total-3pt5,,,0.18,0.23,Cagliari Calcio vs. AS Roma: O/U 3.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O3_5,
CAGROM,702614,sea-cag-rom-2025-12-07-total-3pt5,,,0.18,0.23,Cagliari Calcio vs. AS Roma: O/U 3.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O3_5,
CAGROM,702611,sea-cag-rom-2025-12-07-spread-away-1pt5,,,0.28,0.31,Spread: AS Roma (-1.5),2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-SPREAD-SEA-1_5,
CAGROM,699764,sea-cag-rom-2025-12-07-rom,,,0.58,0.59,Will AS Roma win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699760,sea-cag-rom-2025-12-07-cag,,,0.16,0.17,Will Cagliari Calcio win on 2025-12-07?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,699763,sea-cag-rom-2025-12-07-draw,,,0.25,0.27,Will Cagliari Calcio vs. AS Roma end in a draw?,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702615,sea-cag-rom-2025-12-07-btts,,,0.45,0.49,Cagliari Calcio vs. AS Roma: Both Teams to Score,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TIE,
CAGROM,702612,sea-cag-rom-2025-12-07-total-1pt5,,,0.68,0.7,Cagliari Calcio vs. AS Roma: O/U 1.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O1_5,
CAGROM,702613,sea-cag-rom-2025-12-07-total-2pt5,,,0.41,0.44,Cagliari Calcio vs. AS Roma: O/U 2.5,2025-12-07T14:00:00+00:00,KXSERIEAGAME-25DEC07CAGROM,KXSERIEAGAME-25DEC07CAGROM-TOTAL-O2_5,
FIOSAS,702688,sea-sas-fio-2025-12-06-total-2pt5,,,0.44,0.46,US Sassuolo Calcio vs. ACF Fiorentina: O/U 2.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O2_5,
FIOSAS,702686,sea-sas-fio-2025-12-06-spread-home-1pt5,,,0.13,0.14,Spread: US Sassuolo Calcio (-1.5),2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-SPREAD-SAS-1_5,
FIOSAS,702690,sea-sas-fio-2025-12-06-btts,,,0.48,0.57,US Sassuolo Calcio vs. ACF Fiorentina: Both Teams to Score,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697882,sea-sas-fio-2025-12-06-sas,,,0.34,0.35,Will US Sassuolo Calcio win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697883,sea-sas-fio-2025-12-06-draw,,,0.29,0.31,Will US Sassuolo Calcio vs. ACF Fiorentina end in a draw?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697884,sea-sas-fio-2025-12-06-fio,,,0.35,0.36,Will ACF Fiorentina win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702689,sea-sas-fio-2025-12-06-total-3pt5,,,0.2,0.25,US Sassuolo Calcio vs. ACF Fiorentina: O/U 3.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O3_5,
FIOSAS,702687,sea-sas-fio-2025-12-06-total-1pt5,,,0.7,0.72,US Sassuolo Calcio vs. ACF Fiorentina: O/U 1.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O1_5,
FIOSAS,697882,sea-sas-fio-2025-12-06-sas,,,0.34,0.35,Will US Sassuolo Calcio win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697883,sea-sas-fio-2025-12-06-draw,,,0.29,0.31,Will US Sassuolo Calcio vs. ACF Fiorentina end in a draw?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702687,sea-sas-fio-2025-12-06-total-1pt5,,,0.7,0.72,US Sassuolo Calcio vs. ACF Fiorentina: O/U 1.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O1_5,
FIOSAS,697884,sea-sas-fio-2025-12-06-fio,,,0.35,0.36,Will ACF Fiorentina win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702689,sea-sas-fio-2025-12-06-total-3pt5,,,0.2,0.25,US Sassuolo Calcio vs. ACF Fiorentina: O/U 3.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O3_5,
FIOSAS,702688,sea-sas-fio-2025-12-06-total-2pt5,,,0.44,0.46,US Sassuolo Calcio vs. ACF Fiorentina: O/U 2.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O2_5,
FIOSAS,702686,sea-sas-fio-2025-12-06-spread-home-1pt5,,,0.13,0.14,Spread: US Sassuolo Calcio (-1.5),2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-SPREAD-SAS-1_5,
FIOSAS,702690,sea-sas-fio-2025-12-06-btts,,,0.48,0.57,US Sassuolo Calcio vs. ACF Fiorentina: Both Teams to Score,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702690,sea-sas-fio-2025-12-06-btts,,,0.48,0.57,US Sassuolo Calcio vs. ACF Fiorentina: Both Teams to Score,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697882,sea-sas-fio-2025-12-06-sas,,,0.34,0.35,Will US Sassuolo Calcio win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697883,sea-sas-fio-2025-12-06-draw,,,0.29,0.31,Will US Sassuolo Calcio vs. ACF Fiorentina end in a draw?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702687,sea-sas-fio-2025-12-06-total-1pt5,,,0.7,0.72,US Sassuolo Calcio vs. ACF Fiorentina: O/U 1.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O1_5,
FIOSAS,697884,sea-sas-fio-2025-12-06-fio,,,0.35,0.36,Will ACF Fiorentina win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702689,sea-sas-fio-2025-12-06-total-3pt5,,,0.2,0.25,US Sassuolo Calcio vs. ACF Fiorentina: O/U 3.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O3_5,
FIOSAS,702688,sea-sas-fio-2025-12-06-total-2pt5,,,0.44,0.46,US Sassuolo Calcio vs. ACF Fiorentina: O/U 2.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O2_5,
FIOSAS,702686,sea-sas-fio-2025-12-06-spread-home-1pt5,,,0.13,0.14,Spread: US Sassuolo Calcio (-1.5),2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-SPREAD-SAS-1_5,
FIOSAS,702688,sea-sas-fio-2025-12-06-total-2pt5,,,0.44,0.46,US Sassuolo Calcio vs. ACF Fiorentina: O/U 2.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O2_5,
FIOSAS,702686,sea-sas-fio-2025-12-06-spread-home-1pt5,,,0.13,0.14,Spread: US Sassuolo Calcio (-1.5),2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-SPREAD-SAS-1_5,
FIOSAS,702690,sea-sas-fio-2025-12-06-btts,,,0.48,0.57,US Sassuolo Calcio vs. ACF Fiorentina: Both Teams to Score,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697882,sea-sas-fio-2025-12-06-sas,,,0.34,0.35,Will US Sassuolo Calcio win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,697883,sea-sas-fio-2025-12-06-draw,,,0.29,0.31,Will US Sassuolo Calcio vs. ACF Fiorentina end in a draw?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702687,sea-sas-fio-2025-12-06-total-1pt5,,,0.7,0.72,US Sassuolo Calcio vs. ACF Fiorentina: O/U 1.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O1_5,
FIOSAS,697884,sea-sas-fio-2025-12-06-fio,,,0.35,0.36,Will ACF Fiorentina win on 2025-12-06?,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TIE,
FIOSAS,702689,sea-sas-fio-2025-12-06-total-3pt5,,,0.2,0.25,US Sassuolo Calcio vs. ACF Fiorentina: O/U 3.5,2025-12-06T14:00:00+00:00,KXSERIEAGAME-25DEC06SASFIO,KXSERIEAGAME-25DEC06SASFIO-TOTAL-O3_5,
COMINT,697900,sea-int-com-2025-12-06-draw,,,0.21,0.22,Will FC Internazionale Milano vs. Como 1907 end in a draw?,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TIE,
COMINT,702673,sea-int-com-2025-12-06-total-2pt5,,,0.53,0.56,FC Internazionale Milano vs. Como 1907: O/U 2.5,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TOTAL-O2_5,
COMINT,702670,sea-int-com-2025-12-06-total-1pt5,,,0.73,0.8,FC Internazionale Milano vs. Como 1907: O/U 1.5,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TOTAL-O1_5,
COMINT,702667,sea-int-com-2025-12-06-spread-home-1pt5,,,0.37,0.38,Spread: FC Internazionale Milano (-1.5),2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-SPREAD-INT-1_5,
COMINT,697903,sea-int-com-2025-12-06-com,,,0.15,0.16,Will Como 1907 win on 2025-12-06?,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TIE,
COMINT,702679,sea-int-com-2025-12-06-btts,,,0.47,0.55,FC Internazionale Milano vs. Como 1907: Both Teams to Score,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TIE,
COMINT,697897,sea-int-com-2025-12-06-int,,,0.63,0.64,Will FC Internazionale Milano win on 2025-12-06?,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TIE,
COMINT,702676,sea-int-com-2025-12-06-total-3pt5,,,0.3,0.32,FC Internazionale Milano vs. Como 1907: O/U 3.5,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TOTAL-O3_5,
COMINT,702667,sea-int-com-2025-12-06-spread-home-1pt5,,,0.37,0.38,Spread: FC Internazionale Milano (-1.5),2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-SPREAD-INT-1_5,
COMINT,702679,sea-int-com-2025-12-06-btts,,,0.47,0.55,FC Internazionale Milano vs. Como 1907: Both Teams to Score,2025-12-06T17:00:00+00:00,KXSERIEAGAME-25DEC06INTCOM,KXSERIEAGAME-25DEC06INTCOM-TIE,
